"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 04:00","2022","03","07","04:00","1.8","","-2.1","","75","","","M","23","","3","","","M","98.99","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 05:00","2022","03","07","05:00","1.3","","-1.8","","80","","","M","31","","11","","","M","98.85","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 06:00","2022","03","07","06:00","1.0","","-2.1","","80","","","M","30","","9","","","M","98.82","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 07:00","2022","03","07","07:00","0.4","","-1.2","","89","","","M","34","","10","","","M","98.66","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 08:00","2022","03","07","08:00","0.1","","-1.2","","91","","","M","34","","5","","","M","98.58","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 09:00","2022","03","07","09:00","-0.1","","-1.0","","94","","","M","3","","8","","","M","98.38","","","","-3","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 10:00","2022","03","07","10:00","0.2","","-0.6","","94","","","M","9","","15","","","M","98.10","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 11:00","2022","03","07","11:00","0.2","","-0.7","","94","","","M","15","","13","","","M","98.09","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 12:00","2022","03","07","12:00","0.2","","-0.4","","95","","","M","34","","7","","","M","98.01","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 13:00","2022","03","07","13:00","0.2","","-0.3","","96","","","M","31","","11","","","M","97.95","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 14:00","2022","03","07","14:00","1.0","","0.3","","95","","","M","31","","19","","","M","97.73","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 15:00","2022","03","07","15:00","0.5","","-0.2","","95","","","M","33","","18","","","M","97.65","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 16:00","2022","03","07","16:00","0.2","","-0.4","","96","","","M","28","","21","","","M","97.76","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 17:00","2022","03","07","17:00","-0.2","","-1.0","","94","","","M","30","","29","","","M","97.90","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 18:00","2022","03","07","18:00","-0.2","","-2.1","","87","","","M","29","","30","","","M","98.13","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 19:00","2022","03","07","19:00","-0.7","","-2.3","","89","","","M","29","","25","","","M","98.27","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 20:00","2022","03","07","20:00","-1.1","","-3.9","","81","","","M","30","","33","","","M","98.49","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 21:00","2022","03","07","21:00","-0.9","","-4.1","","79","","","M","28","","26","","","M","98.67","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 22:00","2022","03","07","22:00","-1.0","","-5.3","","73","","","M","28","","30","","","M","98.82","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-07 23:00","2022","03","07","23:00","-1.4","","-4.9","","77","","","M","28","","26","","","M","98.93","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 00:00","2022","03","08","00:00","-2.4","","-5.2","","81","","","M","29","","26","","","M","99.05","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 01:00","2022","03","08","01:00","-2.5","","-5.0","","83","","","M","28","","19","","","M","99.11","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 02:00","2022","03","08","02:00","-2.7","","-5.7","","80","","","M","29","","22","","","M","99.21","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 03:00","2022","03","08","03:00","-2.9","","-5.3","","83","","","M","28","","22","","","M","99.28","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 04:00","2022","03","08","04:00","-2.7","","-7.4","","70","","","M","27","","30","","","M","99.36","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 05:00","2022","03","08","05:00","-3.0","","-5.9","","81","","","M","28","","26","","","M","99.46","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 06:00","2022","03","08","06:00","-3.5","","-6.0","","82","","","M","27","","22","","","M","99.57","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 07:00","2022","03","08","07:00","-4.0","","-6.9","","80","","","M","27","","11","","","M","99.66","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 08:00","2022","03","08","08:00","-2.6","","-6.8","","73","","","M","27","","23","","","M","99.74","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 09:00","2022","03","08","09:00","-1.4","","-5.8","","72","","","M","26","","22","","","M","99.80","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 10:00","2022","03","08","10:00","-1.3","","-7.1","","64","","","M","28","","23","","","M","99.86","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 11:00","2022","03","08","11:00","-0.7","","-7.5","","60","","","M","28","","25","","","M","99.85","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 12:00","2022","03","08","12:00","-0.4","","-8.0","","57","","","M","28","","26","","","M","99.82","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 13:00","2022","03","08","13:00","0.0","","-8.7","","52","","","M","29","","17","","","M","99.79","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 14:00","2022","03","08","14:00","0.9","","-9.3","","46","","","M","25","","14","","","M","99.72","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 15:00","2022","03","08","15:00","2.0","","-8.3","","47","","","M","23","","17","","","M","99.69","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 16:00","2022","03","08","16:00","1.3","","-8.6","","48","","","M","25","","28","","","M","99.66","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 17:00","2022","03","08","17:00","0.9","","-8.9","","48","","","M","28","","22","","","M","99.63","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 18:00","2022","03","08","18:00","0.5","","-8.9","","50","","","M","28","","18","","","M","99.60","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 19:00","2022","03","08","19:00","0.2","","-9.5","","48","","","M","26","","9","","","M","99.59","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 20:00","2022","03","08","20:00","0.2","","-8.8","","51","","","M","24","","16","","","M","99.61","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 21:00","2022","03","08","21:00","0.1","","-6.9","","60","","","M","23","","12","","","M","99.59","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 22:00","2022","03","08","22:00","-0.5","","-6.3","","65","","","M","20","","9","","","M","99.56","","","","-4","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-08 23:00","2022","03","08","23:00","-1.5","","-6.5","","69","","","M","19","","10","","","M","99.51","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 00:00","2022","03","09","00:00","-1.9","","-6.7","","70","","","M","19","","9","","","M","99.47","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 01:00","2022","03","09","01:00","-1.6","","-6.1","","71","","","M","20","","7","","","M","99.45","","","","-4","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 02:00","2022","03","09","02:00","-1.7","","-5.3","","76","","","M","21","","8","","","M","99.44","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 03:00","2022","03","09","03:00","-1.9","","-5.0","","79","","","M","20","","6","","","M","99.41","","","","-4","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 04:00","2022","03","09","04:00","-3.5","","-5.3","","87","","","M","29","","10","","","M","99.28","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 05:00","2022","03","09","05:00","-3.3","","-5.2","","87","","","M","29","","10","","","M","99.24","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 06:00","2022","03","09","06:00","-3.2","","-5.3","","86","","","M","28","","11","","","M","99.20","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 07:00","2022","03","09","07:00","-3.0","","-5.1","","85","","","M","28","","12","","","M","99.15","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 08:00","2022","03","09","08:00","-2.4","","-4.8","","84","","","M","28","","10","","","M","99.10","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 09:00","2022","03","09","09:00","-1.1","","-4.0","","81","","","M","28","","10","","","M","99.05","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 10:00","2022","03","09","10:00","1.1","","-5.2","","63","","","M","19","","10","","","M","99.06","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 11:00","2022","03","09","11:00","1.4","","-5.5","","60","","","M","16","","14","","","M","98.99","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 12:00","2022","03","09","12:00","1.9","","-5.2","","59","","","M","27","","21","","","M","98.96","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 13:00","2022","03","09","13:00","2.5","","-4.7","","59","","","M","18","","12","","","M","98.92","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 14:00","2022","03","09","14:00","3.0","","-4.9","","56","","","M","25","","11","","","M","98.86","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 15:00","2022","03","09","15:00","4.1","","-4.0","","55","","","M","24","","14","","","M","98.84","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 16:00","2022","03","09","16:00","4.8","","-3.9","","53","","","M","23","","21","","","M","98.83","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 17:00","2022","03","09","17:00","4.0","","-4.0","","56","","","M","21","","21","","","M","98.87","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 18:00","2022","03","09","18:00","3.4","","-4.0","","58","","","M","22","","9","","","M","98.91","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 19:00","2022","03","09","19:00","3.1","","-5.8","","52","","","M","27","","12","","","M","98.97","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 20:00","2022","03","09","20:00","3.0","","-4.8","","57","","","M","24","","8","","","M","99.01","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 21:00","2022","03","09","21:00","2.6","","-4.4","","60","","","M","24","","8","","","M","99.09","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 22:00","2022","03","09","22:00","2.4","","-2.8","","69","","","M","23","","18","","","M","99.22","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-09 23:00","2022","03","09","23:00","2.0","","-2.3","","73","","","M","25","","26","","","M","99.32","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 00:00","2022","03","10","00:00","1.4","","-2.5","","75","","","M","27","","14","","","M","99.32","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 01:00","2022","03","10","01:00","0.9","","-4.7","","67","","","M","27","","22","","","M","99.34","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 02:00","2022","03","10","02:00","-0.9","","-3.5","","83","","","M","30","","15","","","M","99.39","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 03:00","2022","03","10","03:00","-1.5","","-4.5","","80","","","M","29","","17","","","M","99.35","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 04:00","2022","03","10","04:00","-1.7","","-4.7","","80","","","M","30","","17","","","M","99.40","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 05:00","2022","03","10","05:00","-2.2","","-5.0","","81","","","M","27","","8","","","M","99.48","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 06:00","2022","03","10","06:00","-2.3","","-5.0","","81","","","M","27","","9","","","M","99.56","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 07:00","2022","03","10","07:00","-2.3","","-6.1","","75","","","M","27","","15","","","M","99.60","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 08:00","2022","03","10","08:00","-1.4","","-6.1","","71","","","M","25","","7","","","M","99.75","","","","-4","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 09:00","2022","03","10","09:00","-0.6","","-7.6","","59","","","M","27","","20","","","M","99.81","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 10:00","2022","03","10","10:00","0.2","","-8.0","","54","","","M","29","","9","","","M","99.78","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 11:00","2022","03","10","11:00","0.6","","-7.9","","53","","","M","26","","14","","","M","99.78","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 12:00","2022","03","10","12:00","1.8","","-7.2","","51","","","M","22","","14","","","M","99.77","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 13:00","2022","03","10","13:00","2.1","","-8.2","","47","","","M","26","","24","","","M","99.70","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 14:00","2022","03","10","14:00","2.9","","-7.5","","47","","","M","25","","22","","","M","99.61","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 15:00","2022","03","10","15:00","3.4","","-8.0","","43","","","M","26","","27","","","M","99.58","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 16:00","2022","03","10","16:00","3.0","","-7.5","","46","","","M","22","","13","","","M","99.53","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 17:00","2022","03","10","17:00","2.9","","-8.4","","43","","","M","25","","26","","","M","99.53","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 18:00","2022","03","10","18:00","1.9","","-8.4","","46","","","M","27","","22","","","M","99.54","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 19:00","2022","03","10","19:00","0.4","","-5.8","","63","","","M","31","","20","","","M","99.57","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 20:00","2022","03","10","20:00","-1.0","","-5.3","","73","","","M","31","","19","","","M","99.61","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 21:00","2022","03","10","21:00","-1.9","","-5.8","","75","","","M","31","","17","","","M","99.65","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 22:00","2022","03","10","22:00","-2.2","","-6.4","","73","","","M","32","","14","","","M","99.65","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-10 23:00","2022","03","10","23:00","-2.3","","-6.6","","72","","","M","32","","13","","","M","99.61","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 00:00","2022","03","11","00:00","-2.6","","-5.8","","79","","","M","31","","18","","","M","99.58","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 01:00","2022","03","11","01:00","-3.2","","-5.5","","84","","","M","34","","12","","","M","99.56","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 02:00","2022","03","11","02:00","-3.5","","-6.0","","83","","","M","31","","11","","","M","99.51","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 03:00","2022","03","11","03:00","-3.6","","-5.3","","88","","","M","31","","11","","","M","99.49","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 04:00","2022","03","11","04:00","-4.0","","-5.5","","89","","","M","31","","8","","","M","99.46","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 05:00","2022","03","11","05:00","-4.0","","-5.3","","91","","","M","30","","8","","","M","99.47","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 06:00","2022","03","11","06:00","-4.0","","-5.3","","91","","","M","30","","6","","","M","99.46","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 07:00","2022","03","11","07:00","-4.1","","-5.4","","90","","","M","16","","11","","","M","99.43","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 08:00","2022","03","11","08:00","-3.9","","-5.4","","89","","","M","15","","4","","","M","99.36","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 09:00","2022","03","11","09:00","-3.5","","-5.3","","87","","","M","13","","5","","","M","99.33","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 10:00","2022","03","11","10:00","-3.3","","-5.3","","86","","","M","9","","8","","","M","99.25","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 11:00","2022","03","11","11:00","-3.0","","-5.1","","86","","","M","16","","12","","","M","99.14","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 12:00","2022","03","11","12:00","-2.8","","-5.2","","84","","","M","9","","9","","","M","99.05","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 13:00","2022","03","11","13:00","-2.4","","-4.6","","85","","","M","1","","5","","","M","98.93","","","","-4","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 14:00","2022","03","11","14:00","-2.1","","-4.0","","87","","","M","10","","3","","","M","98.81","","","","-3","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2022-03-11 15:00","2022","03","11","15:00","-1.8","","-3.2","","90","","","M","12","","4","","","M","98.70","","","","-3","","NA"
